TIMESTAMP,AirTemperature_Min,AirTemperature_Max,AirTemperature_Avg,Rain_Tot,WindRun_Tot,SolarEnergy_Tot
10/06/2019 9:00,7.955,18.03,12.73,0,45.47,6.208
11/06/2019 9:00,7.036,16.54,11.47,0.912,10.84,4.167
12/06/2019 9:00,8.49,18.18,12.59,0.228,22.79,6.498
13/06/2019 9:00,4.876,15.82,10.18,0.342,10,3.324
14/06/2019 9:00,4.37,15.55,9.09,8.09,1.115,3.679
15/06/2019 9:00,8.52,18.56,13.73,0.228,39.58,5.834
16/06/2019 9:00,10.15,18.85,13.69,4.104,69.8,5.295
17/06/2019 9:00,6.542,18.34,12.07,2.052,55.65,5.753
18/06/2019 9:00,6.248,16.74,10.57,3.192,53.23,5.758
19/06/2019 9:00,1.925,16.87,7.964,0.228,51.77,6.182
20/06/2019 9:00,5.724,16.69,11.05,0,51.48,6.076
21/06/2019 9:00,12.42,16.29,14.48,6.042,219.1,4.74
22/06/2019 9:00,6.36,16.47,12.17,1.254,57.48,3.209
23/06/2019 9:00,8.27,13.62,11.07,5.358,48.16,3.306
24/06/2019 9:00,5.583,16.97,10.69,1.368,61.38,4.995
25/06/2019 9:00,7.036,17.33,10.9,0,135,6.042
26/06/2019 9:00,3.724,16.29,8.54,0.114,13.4,4.632
27/06/2019 9:00,0.852,16.97,6.825,0.114,1.304,5.729
28/06/2019 9:00,6.37,16.97,9.83,0.114,0.472,5.826
29/06/2019 9:00,5.866,17.15,9.75,0,6.505,5.958
30/06/2019 9:00,5.704,16.93,10.3,0,7.117,6.089
1/07/2019 9:00,7.884,16.46,11.42,0,2.757,6.643
2/07/2019 9:00,10.05,18.88,13.88,4.332,12.46,5.656
3/07/2019 9:00,13.66,16.95,15.17,1.596,80.9,3.853
4/07/2019 9:00,15.85,17.92,16.61,15.05,88.3,2.796
5/07/2019 9:00,7.52,16.58,11.13,36.02,183.6,1.566
6/07/2019 9:00,0.994,12.71,6.629,2.052,101.1,4.739
7/07/2019 9:00,0.024,15.22,6.517,0,71.15,6.054
8/07/2019 9:00,3.784,15.2,10.78,0.684,45.46,5.251
9/07/2019 9:00,4.734,16.07,10.49,1.824,94.6,4.75
10/07/2019 9:00,2.572,16.24,8.67,0.342,31.04,5.302
11/07/2019 9:00,9.05,16.67,11.96,1.368,27.35,4.44
12/07/2019 9:00,4.835,18.22,10.62,1.824,29.75,5.023
13/07/2019 9:00,5.624,15,11.27,10.15,49.63,1.695
14/07/2019 9:00,10.73,17.97,14.19,0,93.5,5.66
15/07/2019 9:00,7.046,16.36,10.6,21.2,46.8,2.287
16/07/2019 9:00,9.62,16.34,13.71,3.99,158.8,6.228
17/07/2019 9:00,7.056,17.21,11.34,3.876,35.17,4.3
18/07/2019 9:00,4.906,16.89,10.83,2.622,72.87,5.907
19/07/2019 9:00,7.208,16.99,11.94,1.254,81.9,5.536
20/07/2019 9:00,6.936,14.41,11.28,13.57,46.99,2.399
21/07/2019 9:00,4.472,17.04,10.14,2.28,35.58,5.9
22/07/2019 9:00,3.159,17.66,9.13,0,23.75,6.636
23/07/2019 9:00,3.946,17.91,9.88,0,45,6.72
24/07/2019 9:00,3.694,17.11,9.02,0.114,45.87,7.087
25/07/2019 9:00,3.623,17.66,8.76,0.342,29.09,6.623
26/07/2019 9:00,7.884,16.31,11.99,0.57,10.33,6.475
27/07/2019 9:00,8.88,17.77,12.88,1.482,50.46,5.307
28/07/2019 9:00,6.481,17.91,11.31,0.114,46.32,7.497
29/07/2019 9:00,8.74,17.63,12.25,0,52.16,6.353
30/07/2019 9:00,9.92,18.65,13.58,2.394,35.27,7.352
31/07/2019 9:00,6.582,17.89,12.24,4.674,19.7,7.104
1/08/2019 9:00,2.39,14.87,8.17,9.92,9.23,6.087
2/08/2019 9:00,6.228,13.66,10.49,1.14,56.22,6.633
3/08/2019 9:00,8.34,16.28,10.85,13.57,90.1,6.288
4/08/2019 9:00,9.36,15.44,11.91,8.21,71.49,5.749
5/08/2019 9:00,7.228,16.12,10.44,16.99,83.5,4.831
6/08/2019 9:00,6.462,12.69,9.5,4.674,68.06,5.808
7/08/2019 9:00,4.492,16.32,9.79,1.938,31.65,7.304
8/08/2019 9:00,9.74,16.47,12.2,33.63,18.76,7.272
9/08/2019 9:00,10.62,16.67,12.87,13.34,7.228,5.198
10/08/2019 9:00,10.79,15.59,12.61,10.49,11.64,3.613
11/08/2019 9:00,12.62,18.79,14.78,6.954,24.26,6.656
12/08/2019 9:00,8.05,19.36,13.33,10.37,59.78,6.832
13/08/2019 9:00,9.05,16.73,12.57,17.9,81.2,6.928
14/08/2019 9:00,9.84,17.01,12.29,4.56,53.36,8.1
15/08/2019 9:00,6.128,17.3,10.76,3.648,57.23,6.929
16/08/2019 9:00,7.318,16,10.85,0.228,20.48,6.953
17/08/2019 9:00,8.07,16.02,11.13,0.912,12.87,7.481
18/08/2019 9:00,8.89,16.84,12.22,9.35,32.13,6.355
19/08/2019 9:00,2.654,10.17,6.512,4.788,2.342,3.849
20/08/2019 9:00,7.843,14.97,10.97,0.456,40.49,9.98
21/08/2019 9:00,9.92,15.34,12.14,16.07,133.7,7.803
22/08/2019 9:00,9.89,16.63,12.61,11.63,56.61,8.76
23/08/2019 9:00,8.73,15.44,11.44,15.16,46.41,5.071
24/08/2019 9:00,5.28,13.06,9.64,6.612,32.41,3.438
25/08/2019 9:00,11.34,16.85,12.83,0.114,152.3,9.6
26/08/2019 9:00,11.39,17.15,13.66,0,68.44,7.521
27/08/2019 9:00,8.93,17.59,12.46,5.244,57.36,7.08
28/08/2019 9:00,5.238,16.58,10.45,0,65.63,8.49
29/08/2019 9:00,4.068,17.65,9.62,0.114,41.11,9.93
30/08/2019 9:00,4.856,17.46,10.45,0,14.83,10.82
31/08/2019 9:00,9.69,17.47,13.02,5.13,10.64,6.659
1/09/2019 9:00,3.32,16.45,10.34,0,63.73,9.66
2/09/2019 9:00,6.028,18.09,10.75,0,0,9.22
3/09/2019 9:00,10.11,19.04,13.87,0,3.754,10.78
4/09/2019 9:00,13.73,16.95,14.85,47.31,183,5.167
5/09/2019 9:00,13.79,19.21,15.49,2.508,242.2,6.569
6/09/2019 9:00,10.77,18.23,13.75,21.43,214.1,7.444
7/09/2019 9:00,7.238,16.04,10.92,3.648,99.1,9.98
8/09/2019 9:00,6.875,17.98,12.35,2.052,120,10.73
9/09/2019 9:00,8.52,17.85,13.48,1.482,96.2,9.1
10/09/2019 9:00,10.2,17.65,12.79,1.026,172.5,7.343
11/09/2019 9:00,7.157,16.06,11.11,0.342,89,8.42
12/09/2019 9:00,9.08,16.91,11.72,1.254,148.6,8.75
